101301,2013,F,X,2y all,248,,54,,21.8
101301,2013,B,W,2y all,88,,19,,21.6
101301,2013,M,W,2y all,42,,12,,28.6
101301,2013,F,W,2y all,46,,7,,15.2
101301,2013,B,B,2y all,317,,83,,26.2
101301,2013,M,B,2y all,122,,36,,29.5
101301,2013,F,B,2y all,195,,47,,24.1
101301,2013,B,H,2y all,3,,0,,0.0
101301,2013,M,H,2y all,1,,0,,0.0
101301,2013,F,H,2y all,2,,0,,0.0
101301,2013,B,Ai,2y all,2,,1,,50.0
101301,2013,M,Ai,2y all,2,,1,,50.0
101301,2013,F,Ai,2y all,0,,0,,
101301,2013,B,A,2y all,5,,0,,0.0
101301,2013,M,A,2y all,0,,0,,
101301,2013,F,A,2y all,5,,0,,0.0
101462,2011,B,X,2y all,180,37,37,20.6,20.6
101462,2011,M,X,2y all,105,,18,,17.1
101462,2011,F,X,2y all,75,,19,,25.3
101462,2011,B,W,2y all,46,,11,,23.9
101462,2011,M,W,2y all,30,,8,,26.7
101462,2011,F,W,2y all,16,,3,,18.8
101462,2011,B,B,2y all,119,,24,,20.2
101462,2011,M,B,2y all,64,,10,,15.6
101462,2011,F,B,2y all,55,,14,,25.5
101462,2011,B,H,2y all,2,,0,,0.0
101462,2011,M,H,2y all,2,,0,,0.0
101462,2011,F,H,2y all,0,,0,,
101462,2011,B,Ai,2y all,0,,0,,
101462,2011,M,Ai,2y all,0,,0,,
101462,2011,F,Ai,2y all,0,,0,,
101462,2011,B,A,2y all,3,,0,,0.0
101462,2011,M,A,2y all,2,,0,,0.0
101462,2011,F,A,2y all,1,,0,,0.0
101462,2012,B,X,2y all,237,27,29,11.4,12.2
101462,2012,M,X,2y all,107,,15,,14.0
101462,2012,F,X,2y all,130,,14,,10.8
101462,2012,B,W,2y all,68,,13,,19.1
101462,2012,M,W,2y all,33,,8,,24.2
101462,2012,F,W,2y all,35,,5,,14.3
101462,2012,B,B,2y all,156,,13,,8.3
101462,2012,M,B,2y all,69,,5,,7.2
101462,2012,F,B,2y all,87,,8,,9.2
101462,2012,B,H,2y all,4,,1,,25.0
101462,2012,M,H,2y all,2,,1,,50.0
101462,2012,F,H,2y all,2,,0,,0.0
101462,2012,B,Ai,2y all,1,,0,,0.0
101462,2012,M,Ai,2y all,1,,0,,0.0
101462,2012,F,Ai,2y all,0,,0,,
